,year,return_annual,vol_annual,sharp_ratio
0,2007.0,-0.005977778668482592,0.021418581213462354,-0.27909312054364
1,2008.0,0.11317692573587945,0.04804714360656891,2.35553910681188
2,2009.0,0.09160681859305986,0.040032268910929626,2.2883244214031877
3,2010.0,-0.019227574002697256,0.02087312671467667,-0.9211640529723626
4,2011.0,-0.01897386822130165,0.02403134241992665,-0.7895467464842342
5,2012.0,0.021422505783332157,0.017958444477663264,1.19289317123081
6,2013.0,0.006523508333628136,0.01806782790781192,0.3610565900291529
7,2014.0,0.01730304784390113,0.01623176756117371,1.065998991095087
8,2015.0,-0.007125114769102714,0.019456147403346027,-0.36621406187934985
9,2016.0,0.033677274497293075,0.021267136319480566,1.5835359303379692
10,2017.0,0.0244185743663774,0.017840344107250033,1.368727767781905
11,2018.0,0.016770580433882687,0.020877702869943778,0.8032770912755043
12,2019.0,0.037200675622701906,0.019278925838897433,1.9296031290107096
13,2020.0,0.028710114501567352,0.044110957161757454,0.6508612904563754
14,2021.0,-0.01562674885904336,0.0256228486640045,-0.6098755475614285
15,2022.0,0.022691526748746638,0.03187746247713137,0.7118360429417916
